RPTID	YR        	NAME      	OPID      	STADD     	CITY      	COUNT     	ST        	ZIP       	HSTAD     	HCITY     	HCNTY     	HST       	HZIP      	STOP      	B1M_1     	B1M_2     	B1M_3     	B1M_4     	B1M_5     	B1M_6     	B1M_7     	B1M_8     	B1M_9     	B1M_10    	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1       Integer	DIM_2       Integer	DIM_3       Integer	DIM_4       Integer	DIM_5       Integer	DIM_6       Integer	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1       Integer	DIS_2       Integer	DIS_3       Integer	DIS_4       Integer	DIS_5       Integer	DIS_6       Integer	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM1	CS1	TM1	TS1	OM1	OS1	CDM1	CDS1	MDM1	MDS1	OTHM1	OTHS1	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOE	DOC
19930769	1993	"ANAHUAC, CITY OF"	477	501 MILLER ST	ANAHUAC	CHAMBERS	TX	77514						TX	0	0	0	24	3	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	15	9	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	9	0	0	0	27	8	0	715	0	0	0	0	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	763	0	0	0	0	763	1	5	0	0	0	0	0	0	0	0	0	0	6	0	3		CURTIS ORN	4092676682	6/3/1994	
19930367	1993	"ANDERSONVILLE GAS SYSTEM, CITY OF"	495	POST OFFICE BOX 35	ANDERSONVILLE	SUMTER	GA	31799	POST OFFICE BOX 3217	THOMASVILLE	THOMAS	GA	31799	GA	0	0	0	6	3	0	0	0	0	0	9	0	0	0	0	121	0	0	0	0	0	121	0	3	2	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	1	0	0	9	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	2	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	2	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6		W L HAYS	9122266569	6/3/1994	
19931626	1993	ANDREASSI & HILLWIG CO	504	1073 KITTANNING PIKE	CHICORA	BUTLER	PA	16025						PA	7	0	2	0	16						25	127	4	6	5	135						277	0	8					8		0					0		0					0		0					0		0					0		6		11			17		0		0			0		0		0			0		0		0			0		14	0	11	0		25	0	58	92					150	0	0					0	0	0					0	0	0					0	0	0					0	0	113	12	2			127	0	0		0			0	0			0			0	0			0			0	58	205	12	2			277	2		1	2		0		0		0		0	0	0	0		MICHAEL J. ANDREASSI	4124453606	9/14/1994	
19931408	1993	APOLLO GAS CO	540	300 CANAL STREET PO BOX 458	LEECHBURG	ARMSTRONG	PA	15656	800 REGIS AVENUE	PITTSBURGH	ALLEGHENY	PA	15236	PA	2	0	9	6	5	0	0	0	0	0	22	1581	0	200	478	219	0	0	0	0	0	2478	0	6	5	4	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	6	4	0	0	22	5	0	1785	468	0	6	0	2259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	144	2	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1858	612	2	6	0	2478	17	4	0	0	0	0	0	0	0	0	0	0	0	0	0		E J MCCANN	4126558510	6/3/1994	
19930056	1993	APPLEBY NATURAL GAS SYSTEM	558	RT 10 BOX 5186	NACOGDOCHES	NACOGDOCHES	TX	75961						TX	0	0	0	35	11	0	0	0	0	0	46	0	0	0	364	0	0	0	0	0	0	364	0	0	32	3	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	46	3	0	0	52	20	0	0	366	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	0	0	0	366	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8		SUE WILLIFORD	4095644139	6/3/1994	
19931502	1993	"ARGONIA MUNICIPAL SYSTEM, CITY OF"	576	210 S MAIN	ARGONIA	SUMNER	KS	67004						KS	0	0	0	11	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	12	15	0	274	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	287	0	0	0	0	287	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.07		TERRY L. ADMUSSEN	3164356553	6/3/1994	
19930398	1993	ARGYLE MUNICIPAL GAS SYSTEM	585	PO BOX 288	ARGYLE	MARSHALL	MN	56713						MN	0	0	0	7	0	0	0	0	0	0	7	0	0	0	205	13	0	0	0	0	0	218	0	6	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	9	75	0	205	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	218	0	1	0	0	0	0	0	0	0	3	0	0	0	0	1		TIMOTHY URBANIAK	2184376621	6/3/1994	
19930678	1993	ARKANSAS LOUISIANA GAS CO (ARKLA GAS CO)	603	330 MARSHALL STREET	SHREVEPORT	CADDO	LA	71151	P.O. BOX 21734	SHREVEPORT		LA	71151	AR	445	67	811	5417	3305	515	0	0	0	0	10560	43296	52567	21648	191743	109708	0	0	0	0	0	418962	0	4283	1684	661	73	39	6740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	208	68	17	2	515	0	0	0	0	0	0	0	0	2670	624	11	0	0	3305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7173	2516	740	90	41	10560	15	0	206496	90060	12694	4	0	309254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105902	3767	19	20	0	109708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312398	93827	12713	24	0	418962	422	627	165	298	91	286	267	1074	513	1601	208	586	802	0	2		RAYMOND E. MORRISON	3184292667	6/3/1994	
19930927	1993	ARKANSAS LOUISIANA GAS CO (ARKLA GAS CO)	603	330 MARSHALL STREET	SHREVEPORT	CADDO	LA	71151	P.O. BOX 21734	SHREVEPORT		LA	71151	TX	10	0	178	801	337	60	0	0	0	0	1386	4721	1889	5193	35409	14880	0	0	0	0	0	62092	0	764	166	49	10	0	989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	21	9	1	0	60	0	0	0	0	0	0	0	0	283	53	1	0	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1076	240	59	11	0	1386	25	0	31900	13265	2047	0	0	47212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14427	452	1	0	0	14880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46327	13717	2048	0	0	62092	31	39	9	14	1	5	31	53	27	39	91	215	306	0	2		RAYMOND E. MORRISON	3184292667	6/3/1994	
19931539	1993	ARKANSAS LOUISIANA GAS CO (ARKLA GAS CO)	603	330 MARSHALL STREET	SHREVEPORT	CADDO	LA	71151	P.O. BOX 21734	SHREVEPORT		LA	71151	KS	44	0	49	228	78	0	0	0	0	0	399	2975	0	692	13833	3108	0	0	0	0	0	20608	0	225	57	28	10	1	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	7	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	64	28	10	1	399	60	0	11760	5032	708	0	0	17500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2941	167	0	0	0	3108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14701	5199	708	0	0	20608	46	1	13	35	0	7	15	16	22	43	14	208	2	0	0		RAYMOND E. MORRISON	3184292667	6/3/1994	
19930995	1993	ARKANSAS LOUISIANA GAS CO (ARKLA GAS CO)	603	330 MARSHALL STREET	SHREVEPORT	CADDO	LA	71151	P.O. BOX 21734	SHREVEPORT		LA	71151	AR LA TX OK KS	525	70	2061	9643	5199	865	0	0	0	0	18363	73187	63333	51948	407443	182350	0	0	0	0	0	778261	0	8115	2911	1066	153	54	12299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	378	162	27	2	865	0	220	46	0	0	0	266	0	4055	859	19	0	0	4933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12686	4194	1247	180	56	18363	25	0	399724	171437	24743	6	1	595911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175771	6513	27	39	0	182350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	575495	177950	24770	45	1	778261	649	877	283	505	110	350	413	1596	734	2064	968	2633	2347	0	1.92		RAYMOND E. MORRISON	3184292667	6/3/1994	
19930921	1993	ARANSAS NATURAL GAS CO	612	401 S. MAGNOLIA	ROCKPORT	ARANSAS	TX	78382						TX	0	0	0	107	42	0	0	0	0	0	149	0	0	0	3003	1846	0	0	0	0	0	4849	0	89	18	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	1	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	19	0	0	0	149	50	0	2984	19	0	0	0	3003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1820	26	0	0	0	1846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4804	45	0	0	0	4849	2	10	4	6	0	0	2	0	0	0	3	24	2	0	3		PATTY HOWARD	5127295465	6/3/1994	
19930693	1993	ARKANSAS OKLAHOMA GAS CORP	621	115 NORTH 12TH ST	FORT SMITH	SEBASTIAN	AR	72901						AR OK	55	0	294	534	664	0	0	0	0	0	1547	8034	0	14880	21976	14055	0	0	0	0	0	58945	0	662	140	70	11	0	883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	506	140	18	0	0	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31962	11947	572	409	0	44890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13051	1002	1	1	0	14055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45013	12949	573	410	0	58945	291	158	11	4	1	0	3	7	0	0	109	104	10	0	2		LEWIS BELCHER	5017833181	6/3/1994	
19930695	1993	ARKANSAS WESTERN GAS CO	630	1001 SAIN STREET	FAYETTEVILLE	WASHINGTON	AR	72703						AR	535	65	8	821	1195	0	0	0	0	0	2624	13678	1814	569	31418	55303	0	0	0	0	0	102782	0	1190	204	35	0	0	1429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1119	75	2	0	0	1196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2309	279	37	0	0	2625	21	0	42644	4812	23	0	0	47479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53907	1393	3	0	0	55303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96551	6205	26	0	0	102782	572	320	0	0	19	216	132	852	56	591	29	99	8	0	0		"JOHN R. KEHN, JR"	5015215400	6/3/1994	
19930113	1993	"ARLINGTON GAS SYSTEM, CITY OF"	648	P.O. BOX 590   COURT STREET	WICKLIFFE	BALLARD	KY	42087						KY	0	0	0	14	7	0	0	0	0	0	21	0	0	0	157	303	0	0	0	0	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	156	1	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	1	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	2	0	0	0	460	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3		CHARLES BURNLEY	5023353116	6/3/1994	
19930407	1993	ARLINGTON NATURAL GAS CO	666	108 S. MAIN ST BOX 277	VAN BUREN	HANCOCK	OH	45889						OH	6	0	9	16	28	0	0	0	0	0	59	589	0	35	123	700	0	0	0	0	0	1447	0	13	18	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	9	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	27	0	0	0	59	30	0	665	82	0	0	0	747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	699	1	0	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1364	83	0	0	0	1447	4	8	2	7	0	0	0	0	0	0	1	23	2	0	0.9		G. MICHAEL POOLE - SEC/TREAS	4192993330	6/3/1994	
19931570	1993	"ARNAUDVILLE MUNICIPLE SYSTEM, TOWN OF"	675	P.O. BOX 10	ARNAUDVILLE	ST. LANDRY	LA	70512						LA	0	0	0	30	11						41				852	75						927	0	20	10				30			0				0			0				0			0				0		2	3	0			5		3	1	2			6			0	0			0			0	0			0		0	0	0			0		25	14	2			41	50	0	845	5				850		0	0				0		0	0				0		0	0				0		0	0				0		74	5				79		0	0				0		0	0				0		0	0				0		919	10				929	2	8	0	2	1	0	6	10	0	0	1	2	8	0	5.4		ERWIN J. THIBODEAUX	3187545911	9/14/1994	
19930327	1993	"ARTESIA MUNICIPLE GAS, TOWN OF"	693	P.O. BOX 277	ARTESIA	LOWNDES	MS	39736						MS	0	0	0	5	0	0	0	0	0	0	5	0	0	0	108	0	0	0	0	0	0	108	0	4	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	5	60	0	89	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	108	0	0	0	1	0	2	0	0	0	0	0	0	3	0	1.2		RUSTY REYNOLDS	6014945566	6/3/1994	
19930992	1993	"ASHBURN GAS DEPT, CITY OF"	702	106 E. MADISON	ASHBURN	TURNER	GA	31714						GA	0	0	0	24	3	0	0	0	0	0	27	0	0	0	1180	108	0	0	0	0	0	1288	0	17	7	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	7	0	0	0	27	100	0	1121	59	0	0	0	1180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	4	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1224	63	0	0	0	1287	0	3	0	0	0	11	0	0	0	0	0	0	2	0	0		CHRIS STRIPPELHOFF - CONSULTANT	4044221902	6/3/1994	
19931260	1993	ASHFORD GAS CO	705	P.O. BOX 6746	CHARLESTON	KANAWHA	WV	25362	8127 SISSONVILLE DRIVE	SISSONVILLE	KANAWHA	WV	25362	WV	1	0	0	0	7	0	0	0	0	0	8	0	18	0	0	140	0	0	0	0	0	158	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	8	80	0	21	2	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	2	0	0	0	183	1	2	1	0	0	0	0	0	0	3	2	0	2	0	7		BODY A REED - PRESIDENT	3043440474	6/3/1994	
19931306	1993	ALLIED GAS CO	728	55 SOUTH THIRD STREET	OXFORD	CHESTER	PA	19363	"PENN FUEL GAS, INC"	OXFORD	CHESTER	PA	19363	PA	0	0	0	6	4	2	0	0	0	0	12	0	0	0	118	185	0	0	0	0	0	303	0	1	3	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	3	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	4	0	0	12	35	0	58	58	2	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	29	3	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	87	5	0	0	303	0	0	3	0	0	0	0	0	18	0	0	0	3	0	2.3		ROBERT E. LLOYD	6109322000	6/3/1994	
19931307	1993	ALLIED GAS CO	728	55 SOUTH THIRD STREET	OXFORD	CHESTER	PA	19363	"PENN FUEL GAS, INC"	OXFORD	CHESTER	PA	19363	PA	0	0	0	14	6	0	0	0	0	0	20	0	0	0	130	548	0	0	0	0	0	678	0	6	8	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	20	30	0	136	95	4	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	33	7	0	0	548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	644	128	11	0	0	783	3	2	0	0	0	0	1	0	2	2	0	0	17	0	0		ROBERT E. LLOYD	6109322000	6/3/1994	
19931308	1993	ALLIED GAS CO	728	55 SOUTH THIRD STREET	OXFORD	CHESTER	PA	19363	PENN FUEL GAS INC	OXFORD	CHESTER	PA	19363	PA	2	0	0	26	4	5	0	0	0	0	37	5	0	0	447	753	0	0	0	0	0	1205	0	2	6	20	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	21	0	0	34	30	0	109	342	0	1	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649	101	3	0	0	753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	758	443	3	1	0	1205	1	1	0	0	0	0	0	0	5	2	0	0	7	0	6.1		ROBERT E. LLOYD	6109322000	6/3/1994	
19931309	1993	ALLIED GAS CO	728	55 SOUTH THIRD STREET	OXFORD	CHESTER	PA	19363	"PENN FUEL GAS, INC"	OXFORD	CHESTER	PA	19363	PA	21	1	0	47	16	9	0	0	0	0	94	555	0	0	251	2457	0	0	0	0	0	3263	0	6	27	36	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	2	0	9	0	0	0	0	0	0	0	0	6	10	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	39	41	2	0	94	27	0	410	384	12	0	0	806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2171	286	10	0	0	2467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2581	670	22	0	0	3273	26	12	0	2	0	0	0	0	4	1	9	4	76	0	3.8		ROBERT E. LLOYD	6109322000	6/3/1994	
19931310	1993	ALLIED GAS CO	728	55 SOUTH THIRD STREET	OXFORD	CHESTER	PA	19363	"PENN FUEL GAS, INC"	OXFORD	CHESTER	PA	19363	PA	6	0	0	23	12	8	0	0	0	0	49	23	0	0	402	1569	0	0	0	0	0	1994	0	4	3	22	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	1	0	8	0	0	0	0	0	0	0	0	2	10	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	17	24	1	0	49	35	0	119	303	2	1	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1279	284	6	0	0	1569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1398	587	8	1	0	1994	14	0	0	0	0	1	0	0	3	2	0	0	12	0	9		ROBERT E. LLOYD	6109322000	6/3/1994	
19930134	1993	"ASHLAND MUNICIPAL GAS, TOWN OF"	729	P.O.BOX 246	ASHLAND	BENTON	MS	38603						MS	0	0	0	6	8	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	14	60	0	240	4	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	7	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	11	0	0	0	378	0	0	0	0	0	0	0	0	0	20	0	8	0	0	2		CHARLES FORTNER - GAS SUPT	6012246282	6/3/1994	
19930694	1993	ASSOCIATED NATURAL GAS CO	756	533 N. 10TH STREET	BLYTHEVILLE	MISSISSIPPI	AR	72315	1001 SAIN STREET	FAYETTEVILLE		AR	72703	AR	0	0	0	310	152	3	0	0	0	0	465	0	0	0	14572	6405	0	0	0	0	0	20977	0	247	54	8	1	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	33	0	0	0	0	33	0	107	12	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	66	11	1	0	465	64	0	13472	1081	19	0	0	14572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	6322	69	3	0	0	6394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19794	1161	22	0	0	20977	6	11	10	42	0	0	9	11	2	11	68	161	180	0	2		"JOHN R. KEHN, JR."	5015215400	6/3/1994	
