RPTID	YR	NAME	OPID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	B1M_1	B1M_2	B1M_3	B1M_4	B1M_5	B1M_6	B1M_7	B1M_8	B1M_9	B1M_10	B1MT	B1S_1	B1S_2	B1S_3	B1S_4	B1S_5	B1S_6	B1S_7	B1S_8	B1S_9	B1S_10	B1ST	STM_1	STM_2	STM_3	STM_4	STM_5	STM_6	STMT	DIM_1	DIM_2	DIM_3	DIM_4	DIM_5	DIM_6	DIMT	CUM_1	CUM_2	CUM_3	CUM_4	CUM_5	CUM_6	CUMT	CIM_1	CIM_2	CIM_3	CIM_4	CIM_5	CIM_6	CIMT	PVCM_1	PVCM_2	PVCM_3	PVCM_4	PVCM_5	PVCM_6	PVCMT	PEM_1	PEM_2	PEM_3	PEM_4	PEM_5	PEM_6	PEMT	ABSM_1	ABSM_2	ABSM_3	ABSM_4	ABSM_5	ABSM_6	ABSMT	OT1M_1	OT1M_2	OT1M_3	OT1M_4	OT1M_5	OT1M_6	OT1MT	OT2M_1	OT2M_2	OT2M_3	OT2M_4	OT2M_5	OT2M_6	OT2MT	TOTM_1	TOTM_2	TOTM_3	TOTM_4	TOTM_5	TOTM_6	TOTMT	AVER	STS_1	STS_2	STS_3	STS_4	STS_5	STS_6	STST	DIS_1	DIS_2	DIS_3	DIS_4	DIS_5	DIS_6	DIST	CUS_1	CUS_2	CUS_3	CUS_4	CUS_5	CUS_6	CUST	CIS_1	CIS_2	CIS_3	CIS_4	CIS_5	CIS_6	CIST	PVCS_1	PVCS_2	PVCS_3	PVCS_4	PVCS_5	PVCS_6	PVCST	PES_1	PES_2	PES_3	PES_4	PES_5	PES_6	PEST	ABSS_1	ABSS_2	ABSS_3	ABSS_4	ABSS_5	ABSS_6	ABSST	OT1S_1	OT1S_2	OT1S_3	OT1S_4	OT1S_5	OT1S_6	OT1ST	OT2S_1	OT2S_2	OT2S_3	OT2S_4	OT2S_5	OT2S_6	OT2ST	TOTS_1	TOTS_2	TOTS_3	TOTS_4	TOTS_5	TOTS_6	TOTST	CM	CS	TM	TS	OM	OS	CDM	CDS	MDM	MDS	OTHM	OTHS	KNLK	FEDLK	UNACC	COMMENTS	PNAME	PHONE	DOE	DOC	
19990743	1999	AMERIGAS PROPANE INC ( EX CITIZENS GAS CO )	2397	2600 KATHERINE ST.	FT MYERS	LEE	FL	33901	2600 KATHERINE ST.	FT MYERS	LEE	FL	33901	FL	0	0	0	0	10	0	0	0	0	0	10	0	0	0	0	353	0	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	10	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	0	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0			THOMAS SHIELDS - MARKET MANAGER	9416370105	3/13/2000	5/1/2000	
19990622	1999	"AMITE FOUNDRY AND MACHINE, INC"	31221	PO BOX 2395	MIDLAND	MIDLAND	TX	79702	13040 FOULKS LANE	AMITE		LA	70422	LA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		"THIS IS A PRIVATE USE SERVICE LINE SERVING ONLY AMITE FOUNDRY & MACHINE, INC."	CHARLES JOHNSON	9156828546	3/7/2000		
19991245	1999	"ANDERSONVILLE GAS SYSTEM, CITY OF"	495	POST OFFICE BOX 35	ANDERSONVILLE	SUMTER	GA	31711	POST OFFICE BOX 3217	THOMASVILLE	THOMAS	GA	31799	GA	0	0	0	6	3	0	0	0	0	0	9	0	0	0	0	124	0	0	0	0	0	124	0	3	2	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	1	0	0	9	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	2	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	2	0	0	0	124	0	1	0	0	0	0	0	0	0	3	0	1	0	0	4		WILLIAM L. HAYS	9122266569	3/27/2000		
19991354	1999	ANDREASSI & HILLWIG CO	504	1073 KITTANNING PIKE	CHICORA	BUTLER	PA	16025						PA	3	0	0	0	25	0	0	0	0	0	28	103	4	6	5	223	0	0	0	0	0	341	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	28	0	48	70	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	17	3	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	273	17	3	0	0	341	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0		MICHAEL J. ANDREASSI	4124453606	4/11/2000		
19990232	1999	ANNA MUNICIPAL GAS CO	522	123 W DAVIE ST	ANNA	UNION	IL	62906						IL	0	0	0	14	22	0	0	0	0	0	36	0	3	0	959	1076	0	0	0	0	0	2038	0	5	4	5	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	3	1	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	7	6	0	0	36	70	0	646	316	0	0	0	962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1066	10	0	0	0	1076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1712	326	0	0	0	2038	1	0	2	0	0	0	4	3	0	0	0	56	0	0	0	"1999 - INSTALLED 2568' OF 2"" PE MAIN  1999 - REPLACED 215' OF 2"" STEEL MAIN WITH 2"" PE MAIN  1999 - REPLACED 158' OF 1 1/4"" STEEL MAIN WITH 2"" PE MAIN"	C LINDSAY ENLOE	6186561235	2/10/2000	2/15/2000	
19990415	1999	APPLEBY NATURAL GAS SYSTEM	558	RT 10 BOX 5186	NACOGDOCHES	NACOGDOCHES	TX	75961						TX	0	0	0	35	11	0	0	0	0	0	46	0	0	0	384	0	0	0	0	0	0	384	0	0	32	3	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	40	3	0	0	46	20	0	0	330	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	0	0	0	384	0	0	0	7	0	0	0	0	0	0	0	0	0	0	5.7		SUE WILLIFORD	4095644139	2/25/2000	8/3/2000	
19990773	1999	ARANSAS NATURAL GAS CO	612	401 S. MAGNOLIA	ROCKPORT	ARANSAS	TX	78382						TX	0	0	0	106	60	0	0	0	0	0	166	0	0	0	2989	2558	0	0	0	0	0	5547	0	89	18	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	2	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	20	0	0	0	166	50	0	2970	19	0	0	0	2989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2502	56	0	0	0	2558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5472	75	0	0	0	5547	7	3	14	28	0	0	3	0	0	0	0	0	0	0	2		PATTY HOWARD	3617295465	3/14/2000		
19991173	1999	"ARGONIA MUNICIPAL SYSTEM, CITY OF"	576	210 S MAIN ST	ARGONIA	SUMNER	KS	67004						KS	0	0	0	11	1	0	0	0	0	0	12	0	0	0	276	16	0	0	0	0	0	292	0	5	6	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	12	0	0	276	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0	292	0	0	0	0	292	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1		TERRY L. ASMUSSEN	3164356417	3/22/2000		
19990366	1999	ARGYLE MUNICIPAL GAS SYSTEM	585	PO BOX 288	ARGYLE	MARSHALL	MN	56713						MN	0	0	0	7	1	0	0	0	0	0	8	0	0	0	207	47	0	0	0	0	0	254	0	6	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	8	75	0	207	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0.95	METER SERVICES REPAIRED DURING LEAK SURVEY	TIMOTHY URBANIAK - CITY CLERK	2184376621	2/22/2000		
19990786	1999	ARKANSAS OKLAHOMA GAS CORP	621	115 NORTH 12TH ST	FORT SMITH	SEBASTIAN	AR	72901						AR OK	42	0	240	306	687	0	0	0	0	0	1275	5977	0	11076	15234	19419	0	0	0	0	0	51706	0	428	107	42	11	0	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	487	174	26	0	0	687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915	281	68	11	0	1275	35	0	22392	9256	593	46	0	32287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16812	2592	14	1	0	19419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39204	11848	607	47	0	51706	316	80	158	41	15	7	31	21	0	0	0	1	2	0	3.59		FLOYD HURST	5017833181	3/15/2000		
19990787	1999	ARKANSAS WESTERN GAS CO	630	1001 SAIN STREET	FAYETTEVILLE	WASHINGTON	AR	72703						AR	472	46	8	853	1744	0	0	0	0	0	3123	11060	1175	532	31779	74026	0	0	0	0	0	118572	0	1132	186	61	0	0	1379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1584	158	2	0	0	1744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2716	344	63	0	0	3123	21	0	40157	4361	28	0	0	44546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69233	4733	60	0	0	74026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109390	9094	88	0	0	118572	265	116	34	223	0	0	120	686	24	347	5	35	5	0	1.3		MICHAEL Z HAYS	5015828260	3/15/2000		
19990180	1999	"ARLINGTON GAS SYSTEM, CITY OF"	648	P.O. BOX 590 - 311 COURT	WICKLIFFE	BALLARD	KY	42087						KY	0	0	0	14	7	0	0	0	0	0	21	0	0	0	141	342	0	0	0	0	0	483	0	3	11	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	0	0	0	21	100	0	140	1	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	1	0	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481	2	0	0	0	483	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2		CHARLES BURNLEY - PRESIDENT	5023353116	2/7/2000	2/15/2000	
19990394	1999	ARLINGTON NATURAL GAS CO	666	108 S. MAIN ST	VAN BUREN	HANCOCK	OH	45889						OH	6	0	6	16	35	0	0	0	0	0	63	482	0	24	123	948	0	0	0	0	0	1577	0	11	18	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	9	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	27	0	0	0	63	30	0	546	82	0	0	0	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	945	4	0	0	0	949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1491	86	0	0	0	1577	2	10	2	8	0	0	0	0	0	0	1	18	8	0	0.1		G. MICHAEL POOLE - SEC/TREAS	4192993330	2/24/2000		
19990738	1999	"ARNAUDVILLE MUNICIPLE SYSTEM, TOWN OF"	675	P.O. BOX 1010	ARNAUDVILLE	ST. LANDRY	LA	70512						LA	0	0	0	30	11	0	0	0	0	0	41	0	0	0	840	121	0	0	0	0	0	961	0	20	10	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	0	0	7	0	3	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	14	2	0	0	41	50	0	840	0	0	0	0	840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	961	0	0	0	0	961	0	0	1	0	0	0	0	0	0	0	0	0	6	0	1		EUGENE QUEBEDEAUX	3377545911	3/13/2000	8/1/2000	
19991237	1999	"ASHBURN GAS DEPT, CITY OF"	702	106 E. MADISON	ASHBURN	TURNER	GA	31714						GA	0	0	0	24	3	0	0	0	0	0	27	0	0	0	1151	141	0	0	0	0	0	1292	0	17	7	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	7	0	0	0	27	0	20	7	0	0	0	27	0	0	1093	58	0	0	0	1151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1234	58	0	0	0	1292	1	0	0	0	0	2	0	2	0	0	0	0	7	0	5.4		RONALD W. MANN	7704221902	3/27/2000		
19991074	1999	ASHFORD GAS CO	705	P.O. BOX 6746	CHARLESTON	KANAWHA	WV	25362	8127 SISSONVILLE DRIVE	SISSONVILLE	KANAWHA	WV	25320	WV	2	0	0	0	10	0	0	0	0	0	12	7	0	0	0	123	0	0	0	0	0	130	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	0	0	12	42	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	6	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	6	0	0	0	123	14	8	9	2	0	0	0	1	2	0	0	0	0	0	9.8		WAYNE B. REED	3043440474	3/21/2000		
19991048	1999	ASHFORD/KENNA GAS 	31261	PO BOX 6746	CHARLESTON	KANAWHA	WV	25320	8127 SISSONVILLE DRIVE	SISSONVILLE	KANAWHA	WV	25320	WV	1	0	0	0	5	0	0	0	0	0	6	5	0	0	0	48	0	0	0	0	0	53	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6	0	0	3	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	4	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	6	0	0	0	48	2	2	1	0	1	0	0	0	0	0	0	0	0	0	5		WAYNE BOYD REED	3043440474	3/21/2000		
19990971	1999	"ASHLAND MUNICIPAL GAS, TOWN OF"	729	15870 BOUNDARY DRIVE	ASHLAND	BENTON	MS	38603						MS	0	0	0	6	31	0	0	0	0	0	37	0	0	0	244	429	0	0	0	0	0	673	0	4	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	12	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	14	0	0	0	37	100	0	236	4	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423	10	0	0	0	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	659	14	0	0	0	673	0	0	0	0	0	0	0	3	0	0	0	1	0	0	3	GRADE 1 LEAKS-0  GRADE 2 LEAKES-0  GRADE 3 LEAKES-4	CHARLES FORTNER - GAS SUPT	6012246282	3/20/2000		
19990628	1999	"ASPINWALL, CITY OF"	31109	715 THIRD STREET	MANNING	CARROLL	IA	51455						IA	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	33	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	1	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	1	0	0	33	0	0	1	0	0	0	0	0	0	0	0	0	0	0			KENNETH SPIES	7126533905	3/7/2000		
19990788	1999	ASSOCIATED NATURAL GAS CO	756	533 N. 10TH STREET	BLYTHEVILLE	MISSISSIPPI	AR	72315	1001 SAIN STREET	FAYETTEVILLE		AR	72703	 AR	0	0	0	307	209	3	0	0	0	0	519	0	0	0	13113	10063	0	0	0	0	0	23176	0	240	57	9	1	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	26	0	0	0	0	26	0	155	27	1	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	84	13	1	0	519	67	0	12095	1001	17	0	0	13113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9817	243	3	0	0	10063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21912	1244	20	0	0	23176	1	8	14	44	0	0	6	15	2	2	30	88	0	0	1.4		MICHEAL HAYS	5015828260	3/15/2000	3/15/2000	
19990623	1999	ATCHISON CASTING CORPORATION	30062	P.O. BOX 2395	MIDLAND	MIDLAND	TX	79702	P.O. BOX 188	ATCHISON		KS	66002	KS	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0		"THIS IS A PART USE SERVICE LINE SERVING ONLY ATCHINSON CASTING CORPORATION. IT CONSISTS OF 2.06 MILES OF THE LINE WHICH INCLUDES 1.71 MILES OF POLYETHYLENE AND 0.35 MILES OF STEEL , ABOVE GROUND IN SERIES  WITH THE PE."	CHARLES JOHNSON   AGENT	9156828546	3/7/2000		
19990326	1999	"ATHENS GAS DEPT, CITY OF"	766	1600 WEST ELM ST	ATHENS	LIMESTONE	AL	35611						AL TN	0	0	0	39	246	0	0	0	0	0	285	0	0	0	8	4492	0	0	0	0	0	4500	0	1	16	22	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	61	21	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	77	43	0	0	285	150	0	0	4	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4372	100	20	0	0	4492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4372	104	24	0	0	4500	0	1	4	6	0	0	4	2	2	2	0	0	0	0	1		STEVEN W. CARTER - OPNS SUPT.	2052321440	2/16/2000		
19991451	1999	ATHENS UTILITIES BOARD	774	100 NEW ENGLEWOOD ROAD	ATHENS	MCMINN	TN	37371						TN	0	0	0	115	176	0	0	0	0	0	291	0	0	0	2043	3872	0	0	0	0	0	5915	0	70	26	19	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	26	19	0	0	291	0	0	2013	28	2	0	0	2043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3856	16	0	0	0	3872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5869	44	2	0	0	5915	1	2	9	7	1	1	1	1	0	1	0	42	0	0	0.005		ROBERT S INGRAM	4237454501	5/30/2000		
19990144	1999	ATLANTIC GAS CORP.	921	2001 N.W. 49TH AVE	LAUDERHILL	BROWARD	FL	33313	701 ELEANORE AVE	NEW SMYRNA BEACH		FL	32168	FL	0	0	0	0	16	0	0	0	0	0	16	0	0	0	0	439	6	0	0	0	0	445	0	9	7	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	16	0	0	433	5	0	0	0	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439	6	0	0	0	445	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1		MARTY FAULKENBERRY	3057339936	2/4/2000	9/28/2000	
19990135	1999	"ATMORE UTILITIES BOARD, CITY OF"	828	201 E. LOUISVILLE AVENUE	ATMORE	ESCAMBIA	AL	36502						AL	0	0	15	45	20	0	0	0	11	0	91	0	0	0	1232	569	0	0	0	899	0	2700	0	19	8	33	8	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	6	0	0	0	20	0	0	0	0	0	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	44	14	33	0	0	91	60	0	1222	10	0	0	0	1232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564	5	0	0	0	569	0	0	0	0	0	0	0	0	898	1	0	0	0	899	0	0	0	0	0	0	0	0	2684	16	0	0	0	2700	3	1	4	21	0	0	0	5	0	8	0	0	33	0	1.4		BOBBY M DAVIS	3343682207	2/4/2000	2/9/2000	
19991170	1999	"ATTICA GAS DEPT, CITY OF"	837	"PO BOX 421, 101 N. MAIN"	ATTICA	HARPER	KS	67009						KS	0	0	0	6	1	0	0	0	0	0	7	0	0	0	347	18	0	0	0	0	0	365	0	5	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	7	0	0	341	6	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	6	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		KEN DIXON	3162547228	3/22/2000		
